id,label,age,region
p1362,Person,41,east
p1363,Person,37,west
p1364,Person,53,north
p1365,Person,75,north
p1366,Person,64,east
p1367,Person,63,south
p1368,Person,76,central
p1369,Person,53,central
p1370,Person,38,west
p1371,Person,26,north
p1372,Person,68,west
p1373,Person,49,east
p1374,Person,70,west
p1375,Person,19,north
p1376,Person,53,south
p1377,Person,21,east
p1378,Person,37,east
p1379,Person,68,north
p1380,Person,32,north
p1381,Person,27,west
p1382,Person,37,west
p1383,Person,57,east
p1384,Person,54,east
p1385,Person,24,west
p1386,Person,54,west
p1387,Person,63,central
p1388,Person,76,west
p1389,Person,38,east
p1390,Person,52,north
p1391,Person,24,east
p1392,Person,21,north
p1393,Person,29,east
p1394,Person,21,south
p1395,Person,46,south
p1396,Person,28,west
p1397,Person,29,south
p1398,Person,46,north
p1399,Person,53,central
p1400,Person,26,north
p1401,Person,66,central
p1402,Person,71,west
p1403,Person,72,south
p1404,Person,32,west
p1405,Person,21,north
p1406,Person,52,central
p1407,Person,43,north
p1408,Person,47,central
p1409,Person,76,central
p1410,Person,21,north
p1411,Person,34,north
p1412,Person,49,central
p1413,Person,69,east
p1414,Person,67,west
p1415,Person,68,south
p1416,Person,38,central
p1417,Person,26,north
p1418,Person,38,north
p1419,Person,52,west
p1420,Person,35,east
p1421,Person,21,north
p1422,Person,20,west
p1423,Person,19,east
p1424,Person,55,west
p1425,Person,38,west
p1426,Person,40,west
p1427,Person,51,west
p1428,Person,41,west
p1429,Person,32,central
p1430,Person,60,west
p1431,Person,52,south
p1432,Person,67,central
p1433,Person,36,south
p1434,Person,34,south
p1435,Person,29,west
p1436,Person,50,north
p1437,Person,73,south
p1438,Person,27,east
p1439,Person,40,south
p1440,Person,30,east
p1441,Person,75,west
p1442,Person,44,central
p1443,Person,38,south
p1444,Person,62,south
p1445,Person,22,central
p1446,Person,59,north
p1447,Person,51,south
p1448,Person,33,south
p1449,Person,29,central
p1450,Person,57,east
p1451,Person,39,west
p1452,Person,36,central
p1453,Person,68,central
p1454,Person,33,north
p1455,Person,50,north
p1456,Person,64,central
p1457,Person,25,central
p1458,Person,21,east
p1459,Person,21,west
p1460,Person,39,south
p1461,Person,65,west
p1462,Person,26,central
p1463,Person,23,west
p1464,Person,75,south
p1465,Person,73,north
p1466,Person,71,central
p1467,Person,51,east
p1468,Person,20,west
p1469,Person,31,west
p1470,Person,52,north
p1471,Person,39,west
p1472,Person,55,central
p1473,Person,57,west
p1474,Person,44,central
p1475,Person,65,west
p1476,Person,38,north
p1477,Person,19,east
p1478,Person,43,north
p1479,Person,71,east
p1480,Person,20,central
p1481,Person,74,west
p1482,Person,77,west
p1483,Person,73,north
p1484,Person,61,east
p1485,Person,34,central
p1486,Person,35,south
p1487,Person,65,east
p1488,Person,54,east
p1489,Person,46,central
p1490,Person,77,south
p1491,Person,61,south
p1492,Person,44,north
p1493,Person,52,north
p1494,Person,21,north
p1495,Person,74,south
p1496,Person,60,central
p1497,Person,40,west
p1498,Person,67,east
p1499,Person,61,central
p1500,Person,39,south
p1501,Person,70,west
p1502,Person,29,west
p1503,Person,19,east
p1504,Person,37,east
p1505,Person,23,south
p1506,Person,54,west
p1507,Person,27,west
p1508,Person,77,south
p1509,Person,36,north
p1510,Person,51,west
p1511,Person,65,south
p1512,Person,71,central
p1513,Person,34,west
p1514,Person,27,east
p1515,Person,59,west
p1516,Person,67,central
p1517,Person,52,east
p1518,Person,57,north
p1519,Person,77,north
p1520,Person,59,south
p1521,Person,29,west
p1522,Person,33,west
p1523,Person,56,west
p1524,Person,44,south
p1525,Person,74,central
p1526,Person,37,east
p1527,Person,42,central
p1528,Person,69,west
p1529,Person,42,north
p1530,Person,19,south
p1531,Person,30,south
p1532,Person,40,east
p1533,Person,22,south
p1534,Person,23,central
p1535,Person,43,north
p1536,Person,42,north
p1537,Person,40,east
p1538,Person,46,east
p1539,Person,43,north
p1540,Person,43,west
p1541,Person,36,west
p1542,Person,41,west
p1543,Person,52,central
p1544,Person,32,central
p1545,Person,56,south
p1546,Person,72,east
p1547,Person,26,north
p1548,Person,73,north
p1549,Person,65,south
p1550,Person,46,west
p1551,Person,45,east
p1552,Person,63,east
p1553,Person,33,central
p1554,Person,43,south
p1555,Person,25,south
p1556,Person,43,north
p1557,Person,32,east
p1558,Person,36,east
p1559,Person,39,south
p1560,Person,77,north
p1561,Person,46,east
p1562,Person,27,west
p1563,Person,57,west
p1564,Person,42,south
p1565,Person,26,central
p1566,Person,63,south
p1567,Person,23,east
p1568,Person,50,north
p1569,Person,43,south
p1570,Person,65,west
p1571,Person,68,east
p1572,Person,43,north
p1573,Person,45,east
p1574,Person,47,central
p1575,Person,61,north
p1576,Person,67,north
p1577,Person,42,west
p1578,Person,20,south
p1579,Person,69,south
p1580,Person,29,south
p1581,Person,47,west
p1582,Person,53,north
p1583,Person,28,west
p1584,Person,22,west
p1585,Person,33,north
p1586,Person,30,east
p1587,Person,60,north
p1588,Person,43,north
p1589,Person,40,west
p1590,Person,60,west
p1591,Person,58,central
p1592,Person,55,west
p1593,Person,31,south
p1594,Person,49,south
p1595,Person,26,north
p1596,Person,73,north
p1597,Person,56,east
p1598,Person,57,north
p1599,Person,18,south
p1600,Person,37,north
p1601,Person,20,east
p1602,Person,40,south
p1603,Person,30,west
p1604,Person,67,west
p1605,Person,53,central
p1606,Person,69,north
p1607,Person,71,west
p1608,Person,62,south
p1609,Person,69,south
p1610,Person,44,east
p1611,Person,29,south
p1612,Person,65,north
p1613,Person,47,south
p1614,Person,60,east
p1615,Person,49,central
p1616,Person,60,east
p1617,Person,68,south
p1618,Person,52,west
p1619,Person,37,central
p1620,Person,27,north
p1621,Person,68,west
p1622,Person,77,north
p1623,Person,69,north
p1624,Person,40,west
p1625,Person,22,south
p1626,Person,27,central
p1627,Person,52,south
p1628,Person,70,south
p1629,Person,52,north
p1630,Person,60,east
p1631,Person,29,east
p1632,Person,48,west
p1633,Person,33,south
p1634,Person,24,north
p1635,Person,36,north
p1636,Person,34,south
p1637,Person,53,north
p1638,Person,62,north
p1639,Person,42,north
p1640,Person,73,east
p1641,Person,69,west
p1642,Person,56,central
p1643,Person,34,central
p1644,Person,39,north
p1645,Person,53,central
p1646,Person,70,north
p1647,Person,26,central
p1648,Person,56,south
p1649,Person,77,south
p1650,Person,59,east
p1651,Person,50,south
p1652,Person,43,east
p1653,Person,74,central
p1654,Person,28,west
p1655,Person,28,central
p1656,Person,29,west
p1657,Person,36,east
p1658,Person,38,east
p1659,Person,38,west
p1660,Person,33,east
p1661,Person,25,central
p1662,Person,46,central
p1663,Person,55,north
p1664,Person,75,east
p1665,Person,44,east
p1666,Person,68,central
p1667,Person,53,central
p1668,Person,57,west
p1669,Person,65,south
p1670,Person,58,west
p1671,Person,46,north
p1672,Person,55,south
p1673,Person,70,south
p1674,Person,31,central
p1675,Person,58,south
p1676,Person,52,west
p1677,Person,28,central
p1678,Person,56,east
p1679,Person,25,central
p1680,Person,65,north
p1681,Person,56,west
p1682,Person,30,north
p1683,Person,74,west
p1684,Person,22,north
p1685,Person,56,south
p1686,Person,35,central
p1687,Person,50,central
p1688,Person,41,north
p1689,Person,32,south
p1690,Person,76,north
p1691,Person,52,west
p1692,Person,38,west
p1693,Person,74,north
p1694,Person,18,east
p1695,Person,44,north
p1696,Person,44,central
p1697,Person,27,west
p1698,Person,30,south
p1699,Person,48,west
p1700,Person,23,central
p1701,Person,35,west
p1702,Person,76,west
p1703,Person,58,central
p1704,Person,33,west
p1705,Person,37,south
p1706,Person,50,east
p1707,Person,44,west
p1708,Person,76,east
p1709,Person,37,central
p1710,Person,55,west
p1711,Person,38,east
p1712,Person,48,south
p1713,Person,41,central
p1714,Person,53,west
p1715,Person,69,south
p1716,Person,38,central
p1717,Person,55,central
p1718,Person,63,east
p1719,Person,38,north
p1720,Person,59,central
p1721,Person,64,west
p1722,Person,18,south
p1723,Person,60,north
p1724,Person,28,west
p1725,Person,59,east
p1726,Person,67,central
p1727,Person,47,east
p1728,Person,35,central
p1729,Person,34,south
p1730,Person,59,central
p1731,Person,77,south
p1732,Person,43,north
p1733,Person,30,north
p1734,Person,69,east
p1735,Person,31,south
p1736,Person,23,central
p1737,Person,77,north
p1738,Person,61,west
p1739,Person,43,north
p1740,Person,67,south
p1741,Person,24,west
p1742,Person,42,west
p1743,Person,63,east
p1744,Person,44,west
p1745,Person,18,west
p1746,Person,57,central
p1747,Person,23,north
p1748,Person,61,north
p1749,Person,26,west
p1750,Person,49,west
p1751,Person,72,central
p1752,Person,73,west
p1753,Person,59,south
p1754,Person,28,east
p1755,Person,39,east
p1756,Person,18,central
p1757,Person,76,central
p1758,Person,60,east
p1759,Person,40,west
p1760,Person,31,north
p1761,Person,56,south
p1762,Person,27,west
p1763,Person,61,north
p1764,Person,44,central
p1765,Person,72,south
p1766,Person,70,west
p1767,Person,73,south
p1768,Person,77,south
p1769,Person,71,east
p1770,Person,45,south
p1771,Person,18,south
p1772,Person,56,south
p1773,Person,49,central
p1774,Person,35,south
p1775,Person,47,west
p1776,Person,55,east
p1777,Person,76,west
p1778,Person,59,south
p1779,Person,65,south
p1780,Person,45,north
p1781,Person,45,south
p1782,Person,33,east
p1783,Person,44,north
p1784,Person,58,east
p1785,Person,74,north
p1786,Person,49,east
p1787,Person,59,west
p1788,Person,58,west
p1789,Person,63,central
p1790,Person,74,west
p1791,Person,44,south
p1792,Person,28,south
p1793,Person,53,west
p1794,Person,50,north
p1795,Person,33,south
p1796,Person,36,west
p1797,Person,38,north
p1798,Person,42,east
p1799,Person,68,central
p1800,Person,30,east
p1801,Person,68,central
p1802,Person,29,north
p1803,Person,74,central
p1804,Person,41,central
p1805,Person,57,east
p1806,Person,75,west
p1807,Person,74,central
p1808,Person,28,south
p1809,Person,53,west
p1810,Person,18,south
p1811,Person,20,north
p1812,Person,74,east
p1813,Person,46,south
p1814,Person,70,south
p1815,Person,46,central
p1816,Person,32,east
p1817,Person,60,north
p1818,Person,49,east
p1819,Person,72,east
p1820,Person,64,south
p1821,Person,24,central
p1822,Person,29,north
p1823,Person,51,west
p1824,Person,60,south
p1825,Person,75,west
p1826,Person,49,central
p1827,Person,35,central
p1828,Person,72,south
p1829,Person,60,central
p1830,Person,19,south
p1831,Person,61,south
p1832,Person,45,south
p1833,Person,64,central
p1834,Person,32,west
p1835,Person,47,west
p1836,Person,63,south
p1837,Person,76,east
p1838,Person,21,east
p1839,Person,30,central
p1840,Person,70,east
p1841,Person,21,north
p1842,Person,65,north
p1843,Person,65,central
p1844,Person,46,west
p1845,Person,48,north
p1846,Person,31,east
p1847,Person,42,central
p1848,Person,30,central
p1849,Person,43,west
p1850,Person,57,central
p1851,Person,37,south
p1852,Person,22,central
p1853,Person,65,north
p1854,Person,52,east
p1855,Person,20,east
p1856,Person,22,north
p1857,Person,33,north
p1858,Person,55,east
p1859,Person,60,central
p1860,Person,70,south
p1861,Person,67,north
p1862,Person,37,south
p1863,Person,35,east
p1864,Person,52,east
p1865,Person,24,south
p1866,Person,35,east
p1867,Person,43,south
p1868,Person,59,west
p1869,Person,25,south
p1870,Person,63,central
p1871,Person,47,central
p1872,Person,42,west
p1873,Person,31,north
p1874,Person,58,west
p1875,Person,77,west
p1876,Person,39,north
p1877,Person,45,south
p1878,Person,53,west
p1879,Person,32,west
p1880,Person,69,west
p1881,Person,56,central
p1882,Person,74,central
p1883,Person,30,south
p1884,Person,39,central
p1885,Person,37,west
p1886,Person,31,west
p1887,Person,47,south
p1888,Person,57,south
p1889,Person,67,east
p1890,Person,49,west
p1891,Person,46,north
p1892,Person,37,west
p1893,Person,57,north
p1894,Person,61,south
p1895,Person,32,west
p1896,Person,57,east
p1897,Person,52,east
p1898,Person,77,central
p1899,Person,20,central
p1900,Person,72,west
p1901,Person,29,north
p1902,Person,74,central
p1903,Person,74,west
p1904,Person,30,central
p1905,Person,20,east
p1906,Person,25,east
p1907,Person,40,west
p1908,Person,36,west
p1909,Person,18,west
p1910,Person,67,south
p1911,Person,66,east
p1912,Person,69,east
p1913,Person,68,north
p1914,Person,40,central
p1915,Person,39,east
p1916,Person,54,west
p1917,Person,75,central
p1918,Person,75,north
p1919,Person,30,east
p1920,Person,30,central
p1921,Person,31,central
p1922,Person,66,north
p1923,Person,38,north
p1924,Person,33,east
p1925,Person,20,east
p1926,Person,72,west
p1927,Person,59,north
p1928,Person,39,east
p1929,Person,61,west
p1930,Person,53,east
p1931,Person,59,north
p1932,Person,56,south
p1933,Person,20,east
p1934,Person,27,south
p1935,Person,34,west
p1936,Person,30,west
p1937,Person,58,east
p1938,Person,69,south
p1939,Person,38,central
p1940,Person,30,west
p1941,Person,58,north
p1942,Person,45,north
p1943,Person,70,central
p1944,Person,75,north
p1945,Person,21,north
p1946,Person,28,north
p1947,Person,57,west
p1948,Person,40,north
p1949,Person,50,east
p1950,Person,19,west
p1951,Person,73,north
p1952,Person,25,central
p1953,Person,21,south
p1954,Person,76,east
p1955,Person,27,south
p1956,Person,65,west
p1957,Person,54,south
p1958,Person,51,north
p1959,Person,76,east
p1960,Person,33,central
p1961,Person,32,central
p1962,Person,23,west
p1963,Person,43,central
p1964,Person,49,east
p1965,Person,23,east
p1966,Person,33,east
p1967,Person,63,central
p1968,Person,22,west
p1969,Person,32,south
p1970,Person,20,north
p1971,Person,67,south
p1972,Person,46,west
p1973,Person,44,west
p1974,Person,45,north
p1975,Person,20,central
p1976,Person,44,west
p1977,Person,28,south
p1978,Person,19,central
p1979,Person,44,west
p1980,Person,51,west
p1981,Person,31,south
p1982,Person,43,west
p1983,Person,48,central
p1984,Person,26,east
p1985,Person,49,north
p1986,Person,67,north
p1987,Person,28,south
p1988,Person,62,south
p1989,Person,71,central
p1990,Person,55,central
p1991,Person,33,north
p1992,Person,21,west
p1993,Person,73,south
p1994,Person,20,north
p1995,Person,25,east
p1996,Person,71,south
p1997,Person,61,north
p1998,Person,73,central
p1999,Person,29,south
p2000,Person,69,central
p2001,Person,60,north
p2002,Person,46,west
p2003,Person,35,south
p2004,Person,50,south
p2005,Person,71,west
p2006,Person,24,central
p2007,Person,56,east
p2008,Person,43,east
p2009,Person,37,north
p2010,Person,29,north
p2011,Person,37,south
p2012,Person,67,north
p2013,Person,29,south
p2014,Person,19,east
p2015,Person,39,west
p2016,Person,64,west
p2017,Person,51,west
p2018,Person,28,west
p2019,Person,33,east
p2020,Person,44,west
p2021,Person,46,north
p2022,Person,47,north
p2023,Person,64,north
p2024,Person,57,south
p2025,Person,30,south
p2026,Person,56,east
p2027,Person,57,central
p2028,Person,48,east
p2029,Person,52,north
p2030,Person,58,west
p2031,Person,39,central
p2032,Person,66,south
p2033,Person,68,east
p2034,Person,58,central
p2035,Person,21,south
p2036,Person,47,south
p2037,Person,39,west
p2038,Person,50,north
p2039,Person,58,west
p2040,Person,23,east
p2041,Person,72,south
p2042,Person,48,central
p2043,Person,50,north
p2044,Person,49,west
p2045,Person,65,north
p2046,Person,27,east
p2047,Person,45,south
p2048,Person,71,east
p2049,Person,74,south
p2050,Person,72,south
p2051,Person,27,north
p2052,Person,53,east
p2053,Person,38,south
p2054,Person,28,north
p2055,Person,30,north
p2056,Person,37,north
p2057,Person,50,north
p2058,Person,37,north
p2059,Person,27,south
p2060,Person,36,north
p2061,Person,73,east
p2062,Person,70,north
p2063,Person,44,central
p2064,Person,23,south
p2065,Person,50,west
p2066,Person,35,north
p2067,Person,26,north
p2068,Person,19,south
p2069,Person,35,east
p2070,Person,60,east
p2071,Person,57,north
p2072,Person,19,central
p2073,Person,51,central
p2074,Person,51,east
p2075,Person,29,north
p2076,Person,66,west
p2077,Person,49,central
p2078,Person,56,east
p2079,Person,69,west
p2080,Person,43,north
p2081,Person,50,north
p2082,Person,70,west
p2083,Person,73,west
p2084,Person,46,central
p2085,Person,30,central
p2086,Person,19,west
p2087,Person,42,west
p2088,Person,67,central
p2089,Person,35,central
p2090,Person,41,east
p2091,Person,31,south
p2092,Person,73,west
p2093,Person,69,north
p2094,Person,61,north
p2095,Person,58,west
